S1501_C01_001E,S1501_C01_002E,S1501_C01_003E,S1501_C01_004E,S1501_C01_005E,S1501_C01_006E,S1501_C01_007E,S1501_C01_008E,S1501_C01_009E,S1501_C01_010E,S1501_C01_011E,S1501_C01_012E,S1501_C01_013E,S1501_C01_014E,FIPS,STATEFP,COUNTYFP,TRACTCE
183,52,47,78,6,1446,328,99,434,312,83,166,24,1019,48445950100,48,445,950100
248,54,141,47,6,1816,294,504,655,257,40,51,15,1018,48445950300,48,445,950300
657,192,277,188,0,4728,738,563,1440,1189,144,456,198,3427,48445950400,48,445,950400
116,5,66,41,4,1090,79,67,389,250,68,179,58,944,48447950300,48,447,950300
73,17,40,16,0,1595,99,272,510,366,152,142,54,1224,48449950100,48,449,950100
180,33,63,71,13,1770,374,139,408,360,232,175,82,1257,48449950200,48,449,950200
954,268,486,200,0,5428,812,441,1589,1038,415,768,365,4175,48449950300,48,449,950300
578,30,211,337,0,3565,137,254,1594,565,304,552,159,3174,48449950400,48,449,950400
468,66,176,219,7,1451,251,262,410,250,35,194,49,938,48449950500,48,449,950500
575,119,212,232,12,2543,576,328,882,516,85,115,41,1639,48449950600,48,449,950600
171,34,82,55,0,886,162,87,304,190,103,35,5,637,48449950700,48,449,950700
304,41,115,148,0,2666,180,265,952,501,251,320,197,2221,48449950800,48,449,950800
148,0,65,73,10,1630,20,104,555,504,191,176,80,1506,48451000100,48,451,000100
309,51,155,103,0,2874,362,295,1129,649,216,154,69,2217,48451000200,48,451,000200
464,50,144,235,35,3571,232,340,1359,760,139,483,258,2999,48451000300,48,451,000300
474,187,178,109,0,3638,434,854,1221,760,117,197,55,2350,48451000400,48,451,000400
300,72,112,112,4,2882,388,490,1122,625,138,113,6,2004,48451000700,48,451,000700
306,0,68,180,58,2979,112,233,767,810,286,540,231,2634,48451000801,48,451,000801
417,15,180,222,0,2627,211,252,842,735,99,331,157,2164,48451000802,48,451,000802
43,6,18,13,6,1800,224,91,836,384,41,172,52,1485,48451000900,48,451,000900
537,58,77,325,77,3675,29,154,871,848,315,780,678,3492,48451001000,48,451,001000
713,99,198,310,106,4018,270,204,865,1085,281,602,711,3544,48451001101,48,451,001101
454,76,223,145,10,3178,234,368,1039,860,228,289,160,2576,48451001102,48,451,001102
758,65,270,382,41,5501,329,561,2373,1334,298,496,110,4611,48451001200,48,451,001200
2732,19,562,2065,86,3424,12,61,1003,1189,265,534,360,3351,48451001301,48,451,001301
534,22,206,271,35,2798,72,91,629,729,287,670,320,2635,48451001303,48,451,001303
579,0,174,349,56,1884,70,40,369,555,190,410,250,1774,48451001304,48,451,001304
725,6,27,619,73,4009,293,391,1145,828,345,720,287,3325,48451001400,48,451,001400
2229,0,936,1197,96,465,6,8,63,163,102,109,14,451,48451001500,48,451,001500
296,41,62,163,30,3131,347,184,875,664,170,667,224,2600,48451001600,48,451,001600
233,14,160,59,0,1931,199,160,818,422,148,169,15,1572,48451001702,48,451,001702
610,77,162,267,104,6634,160,295,2225,1556,449,1248,701,6179,48451001704,48,451,001704
414,11,138,82,183,2580,28,118,629,751,183,559,312,2434,48451001706,48,451,001706
410,24,37,257,92,3845,104,164,696,989,409,1083,400,3577,48451001707,48,451,001707
340,40,80,173,47,4807,57,127,797,1110,283,1569,864,4623,48451001708,48,451,001708
344,161,74,93,16,1700,239,361,615,329,60,81,15,1100,48451001800,48,451,001800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,48451980000,48,451,980000
449,0,52,119,278,3134,0,0,142,260,18,1445,1269,3134,48453000101,48,453,000101
109,21,33,39,16,1925,3,18,54,205,39,633,973,1904,48453000102,48,453,000102
915,58,77,524,256,1275,38,44,74,133,16,594,376,1193,48453000203,48,453,000203
438,12,49,268,109,2060,15,61,130,107,67,847,833,1984,48453000204,48,453,000204
264,29,54,27,154,3449,18,14,212,583,96,1739,787,3417,48453000205,48,453,000205
172,29,34,56,53,2696,12,79,216,286,73,1119,911,2605,48453000206,48,453,000206
690,7,51,371,261,4096,43,15,478,299,129,1801,1331,4038,48453000302,48,453,000302
530,1,56,264,209,2278,32,0,156,343,93,945,709,2246,48453000304,48,453,000304
701,37,16,377,271,2871,52,6,270,403,84,1190,866,2813,48453000305,48,453,000305
478,14,65,186,213,4488,79,128,419,501,160,1533,1668,4281,48453000306,48,453,000306
150,19,33,23,75,1387,13,16,41,184,31,602,500,1358,48453000307,48,453,000307
1384,0,149,810,425,2586,18,27,115,252,42,1336,796,2541,48453000401,48,453,000401
305,31,56,136,82,2832,86,155,568,357,74,1040,552,2591,48453000402,48,453,000402
1407,32,117,951,307,2730,10,47,74,505,79,1185,830,2673,48453000500,48,453,000500
9751,42,1621,7901,187,436,0,10,27,127,47,145,80,426,48453000601,48,453,000601
7620,34,801,6309,476,606,1,5,42,97,15,258,188,600,48453000603,48,453,000603
6509,18,874,5262,355,991,63,4,172,125,2,515,110,924,48453000604,48,453,000604
447,1,24,346,76,877,8,2,65,83,15,439,265,867,48453000700,48,453,000700
85,6,19,54,6,1403,213,123,277,234,91,280,185,1067,48453000801,48,453,000801
208,0,66,102,40,2490,136,309,349,552,85,715,344,2045,48453000802,48,453,000802
285,7,7,151,120,2413,77,82,317,414,73,1018,432,2254,48453000803,48,453,000803
222,43,26,91,62,1920,229,225,356,264,47,544,255,1466,48453000804,48,453,000804
495,15,29,374,77,1843,80,165,214,205,70,776,333,1598,48453000901,48,453,000901
253,61,100,10,82,4495,527,258,962,659,44,1203,842,3710,48453000902,48,453,000902
96,15,73,8,0,3011,284,94,485,518,179,980,471,2633,48453001000,48,453,001000
438,24,18,75,321,6878,133,220,433,701,186,2985,2220,6525,48453001100,48,453,001100
391,0,21,91,279,5162,43,131,229,474,142,2489,1654,4988,48453001200,48,453,001200
249,25,51,0,173,4424,86,272,255,479,121,2190,1021,4066,48453001303,48,453,001303
161,10,8,40,103,3796,1,171,157,429,186,1833,1019,3624,48453001304,48,453,001304
272,5,171,35,61,4645,54,56,453,552,159,2042,1329,4535,48453001305,48,453,001305
234,29,60,89,56,2883,105,28,327,429,116,1377,501,2750,48453001307,48,453,001307
270,22,16,115,117,2559,66,52,345,458,107,1032,499,2441,48453001308,48,453,001308
411,0,47,23,341,2481,11,10,226,177,112,1109,836,2460,48453001401,48,453,001401
183,0,81,32,70,1996,0,64,106,230,54,967,575,1932,48453001402,48,453,001402
160,21,51,64,24,1370,56,93,157,301,110,454,199,1221,48453001403,48,453,001403
252,75,38,82,57,4160,123,68,344,477,142,1517,1489,3969,48453001501,48,453,001501
473,16,79,181,197,3448,129,130,417,551,133,1504,584,3189,48453001503,48,453,001503
286,23,82,25,156,5082,51,99,312,749,420,1992,1459,4932,48453001504,48,453,001504
241,1,27,158,55,3741,28,40,258,736,249,1478,952,3673,48453001505,48,453,001505
212,7,21,60,124,2744,24,0,53,199,33,1087,1348,2720,48453001602,48,453,001602
156,10,39,68,39,3711,8,11,64,320,29,1826,1453,3692,48453001603,48,453,001603
59,21,15,16,7,2864,13,12,36,170,87,1293,1253,2839,48453001604,48,453,001604
275,23,31,60,161,2940,16,17,142,245,44,1252,1224,2907,48453001605,48,453,001605
3,0,3,0,0,13,5,1,2,2,3,0,0,7,48453001606,48,453,001606
122,28,14,31,49,3731,67,0,83,288,158,1340,1795,3664,48453001705,48,453,001705
173,6,24,104,39,2967,8,18,163,350,155,1410,863,2941,48453001706,48,453,001706
350,38,0,182,130,4012,17,72,401,704,155,1537,1126,3923,48453001707,48,453,001707
191,102,15,41,33,3382,150,129,512,752,145,1101,593,3103,48453001712,48,453,001712
297,32,71,117,77,3624,79,63,499,720,268,1401,594,3482,48453001713,48,453,001713
1466,83,384,942,57,10191,51,41,837,1470,446,4435,2911,10099,48453001714,48,453,001714
210,18,91,53,48,5460,17,0,394,825,292,2612,1320,5443,48453001716,48,453,001716
419,0,18,146,255,4748,18,31,271,613,194,1985,1636,4699,48453001718,48,453,001718
41,19,0,7,15,3114,29,29,104,343,132,1216,1261,3056,48453001719,48,453,001719
290,0,56,10,224,3124,34,16,390,549,249,1180,706,3074,48453001722,48,453,001722
270,39,9,194,28,5960,158,102,705,1466,546,1866,1117,5700,48453001728,48,453,001728
451,0,208,158,85,3928,313,86,371,1039,223,1389,507,3529,48453001729,48,453,001729
181,15,49,50,67,2968,75,55,514,442,95,1198,589,2838,48453001733,48,453,001733
281,58,27,102,94,7495,69,108,692,721,384,3251,2270,7318,48453001737,48,453,001737
228,0,41,172,15,5125,64,76,445,822,178,2033,1507,4985,48453001738,48,453,001738
273,23,67,91,92,3821,33,29,440,706,149,1775,689,3759,48453001740,48,453,001740
80,17,40,18,5,2170,22,70,228,444,84,825,497,2078,48453001741,48,453,001741
313,74,29,202,8,4499,207,267,733,908,194,1436,754,4025,48453001742,48,453,001742
163,21,55,87,0,1740,27,27,186,353,69,758,320,1686,48453001745,48,453,001745
264,9,90,93,72,3406,29,148,417,921,163,1057,671,3229,48453001746,48,453,001746
457,19,108,317,13,4062,88,243,852,1118,222,1029,510,3731,48453001747,48,453,001747
318,0,131,161,26,4697,66,124,675,814,421,1839,758,4507,48453001748,48,453,001748
1027,60,280,416,271,4901,65,25,619,419,452,1936,1385,4811,48453001749,48,453,001749
379,0,14,78,287,3845,34,217,586,831,191,1332,654,3594,48453001750,48,453,001750
41,0,23,6,12,1693,0,5,77,162,67,734,648,1688,48453001751,48,453,001751
438,0,82,154,202,2925,100,47,329,310,299,883,957,2778,48453001752,48,453,001752
137,0,0,28,109,1035,0,0,23,195,14,522,281,1035,48453001753,48,453,001753
447,0,183,219,45,3715,40,39,486,663,188,1496,803,3636,48453001754,48,453,001754
208,22,68,73,45,4410,51,15,170,383,118,1460,2213,4344,48453001755,48,453,001755
191,88,22,58,23,3565,60,52,416,653,211,1374,799,3453,48453001756,48,453,001756
51,0,19,28,4,1798,38,0,118,241,95,667,639,1760,48453001757,48,453,001757
624,35,305,237,47,11465,136,100,619,1453,783,5283,3091,11229,48453001760,48,453,001760
326,74,92,88,72,5620,47,70,356,522,271,2294,2060,5503,48453001761,48,453,001761
230,4,124,56,46,5756,4,121,603,1177,336,2220,1295,5631,48453001764,48,453,001764
700,119,160,353,68,10013,8,68,362,2015,797,4679,2084,9937,48453001765,48,453,001765
264,34,89,111,30,8127,226,609,1203,1954,429,2640,1066,7292,48453001766,48,453,001766
337,75,41,168,53,7502,22,123,786,1268,517,3057,1729,7357,48453001768,48,453,001768
412,109,41,195,67,5288,71,30,1060,1159,530,1908,530,5187,48453001769,48,453,001769
345,0,120,149,76,8243,75,32,397,920,322,3564,2933,8136,48453001770,48,453,001770
118,0,42,59,17,3360,5,0,309,617,180,1513,736,3355,48453001771,48,453,001771
247,28,72,124,23,3327,230,170,739,884,244,703,357,2927,48453001772,48,453,001772
217,40,73,65,39,6219,13,82,616,849,303,2855,1501,6124,48453001773,48,453,001773
438,31,134,194,79,5838,89,84,897,1179,302,2390,897,5665,48453001774,48,453,001774
316,19,135,142,20,5700,58,228,630,793,184,2363,1444,5414,48453001775,48,453,001775
213,4,22,156,31,2424,27,48,428,397,104,920,500,2349,48453001776,48,453,001776
224,0,36,169,19,4405,0,92,524,974,304,1609,902,4313,48453001777,48,453,001777
99,0,20,72,7,3368,8,53,286,813,129,1430,649,3307,48453001778,48,453,001778
164,12,12,110,30,5042,202,135,1340,1330,403,1299,333,4705,48453001779,48,453,001779
203,24,84,57,38,3584,72,101,851,940,264,924,432,3411,48453001780,48,453,001780
45,4,9,16,16,1914,47,19,187,335,119,641,566,1848,48453001781,48,453,001781
148,0,48,62,38,3762,123,51,216,267,155,1347,1603,3588,48453001782,48,453,001782
172,27,26,82,37,3482,0,44,139,653,169,1386,1091,3438,48453001783,48,453,001783
140,11,48,41,40,3958,15,24,226,439,94,1810,1350,3919,48453001784,48,453,001784
536,8,192,261,75,4113,27,9,488,866,269,1595,859,4077,48453001785,48,453,001785
237,7,22,82,126,4408,43,75,243,585,204,1857,1401,4290,48453001786,48,453,001786
413,160,108,122,23,4947,429,401,1396,1057,139,1062,463,4117,48453001804,48,453,001804
415,108,228,70,9,3260,552,309,914,684,42,534,225,2399,48453001805,48,453,001805
599,156,273,164,6,4679,692,519,1699,693,288,590,198,3468,48453001806,48,453,001806
150,6,76,68,0,2346,305,268,542,527,16,450,238,1773,48453001811,48,453,001811
708,199,220,209,80,5324,1126,749,1222,763,190,922,352,3449,48453001812,48,453,001812
589,216,216,105,52,4335,926,497,1296,747,216,404,249,2912,48453001813,48,453,001813
225,0,140,56,29,3334,251,157,286,539,262,1226,613,2926,48453001817,48,453,001817
440,37,245,146,12,4246,589,269,1357,493,109,950,479,3388,48453001818,48,453,001818
231,91,104,8,28,2788,648,502,683,308,88,329,230,1638,48453001819,48,453,001819
814,238,295,218,63,4531,609,779,1327,861,193,617,145,3143,48453001820,48,453,001820
355,99,88,101,67,4053,653,440,1095,668,208,684,305,2960,48453001821,48,453,001821
378,108,179,64,27,4355,911,564,1113,469,291,721,286,2880,48453001822,48,453,001822
559,220,218,91,30,4581,1184,725,1188,661,417,254,152,2672,48453001823,48,453,001823
60,7,25,11,17,1708,51,9,293,360,116,605,274,1648,48453001824,48,453,001824
214,43,19,75,77,2206,6,53,547,491,133,723,253,2147,48453001826,48,453,001826
192,19,92,65,16,3192,39,58,330,498,281,1268,718,3095,48453001828,48,453,001828
180,0,33,103,44,1955,17,24,233,312,273,793,303,1914,48453001829,48,453,001829
204,3,20,155,26,2279,107,101,487,584,126,641,233,2071,48453001832,48,453,001832
934,165,359,370,40,6687,1349,676,2246,1322,345,481,268,4662,48453001833,48,453,001833
923,58,463,335,67,8207,485,281,1819,1314,513,2374,1421,7441,48453001834,48,453,001834
488,103,171,201,13,4684,571,54,938,917,428,1214,562,4059,48453001835,48,453,001835
1248,261,389,410,188,6723,338,436,1284,1490,565,1716,894,5949,48453001839,48,453,001839
950,189,269,274,218,7259,540,729,1940,1407,405,1546,692,5990,48453001840,48,453,001840
1119,198,442,397,82,11428,693,845,2190,2357,680,3462,1201,9890,48453001841,48,453,001841
1169,379,353,298,139,7732,1215,565,2002,1213,630,1385,722,5952,48453001842,48,453,001842
120,0,63,44,13,1992,44,47,473,389,175,640,224,1901,48453001843,48,453,001843
108,0,43,49,16,3107,175,69,764,519,324,1017,239,2863,48453001844,48,453,001844
146,35,19,69,23,2478,34,136,450,433,83,879,463,2308,48453001845,48,453,001845
82,4,49,7,22,1983,0,22,220,272,146,744,579,1961,48453001846,48,453,001846
412,19,120,222,51,5305,171,137,709,1307,153,1701,1127,4997,48453001847,48,453,001847
176,0,104,65,7,4137,21,207,642,1044,228,1230,765,3909,48453001848,48,453,001848
1028,0,40,299,689,6609,57,0,894,827,405,2750,1676,6552,48453001849,48,453,001849
339,42,72,157,68,2962,209,77,540,538,212,986,400,2676,48453001850,48,453,001850
645,42,121,309,173,6757,118,87,1672,1230,272,2398,980,6552,48453001851,48,453,001851
121,15,72,20,14,2463,53,13,407,536,226,885,343,2397,48453001853,48,453,001853
283,99,52,99,33,5365,532,329,1380,1117,552,1159,296,4504,48453001854,48,453,001854
1295,292,246,549,208,13656,163,483,3592,3155,1294,3454,1515,13010,48453001855,48,453,001855
509,97,175,132,105,6049,285,429,939,1357,457,1589,993,5335,48453001856,48,453,001856
385,0,122,244,19,4087,83,149,673,1149,452,1203,378,3855,48453001857,48,453,001857
1374,261,454,500,159,15116,342,449,3171,2729,2129,4463,1833,14325,48453001858,48,453,001858
256,52,38,145,21,2378,54,85,428,578,237,717,279,2239,48453001859,48,453,001859
68,0,45,23,0,3158,310,282,1040,634,164,527,201,2566,48453001860,48,453,001860
441,113,168,143,17,3185,138,270,689,621,479,784,204,2777,48453001861,48,453,001861
548,126,146,143,133,4192,221,90,788,1092,408,1216,377,3881,48453001862,48,453,001862
210,11,35,121,43,2543,174,140,915,575,138,488,113,2229,48453001863,48,453,001863
140,0,6,91,43,2032,38,41,429,444,137,620,323,1953,48453001864,48,453,001864
358,63,50,154,91,4462,103,125,231,554,280,1917,1252,4234,48453001901,48,453,001901
398,15,100,160,123,6084,180,129,559,811,219,2487,1699,5775,48453001908,48,453,001908
215,22,35,112,46,3329,39,40,186,287,192,1439,1146,3250,48453001910,48,453,001910
217,0,18,69,130,2469,28,55,68,240,154,1301,623,2386,48453001911,48,453,001911
230,15,102,66,47,3031,50,6,135,329,63,1304,1144,2975,48453001912,48,453,001912
224,45,58,107,14,3260,0,8,117,263,62,1421,1389,3252,48453001913,48,453,001913
363,47,92,182,42,4916,6,44,387,895,77,1997,1510,4866,48453001914,48,453,001914
158,23,20,46,69,1675,64,17,215,379,118,564,318,1594,48453001915,48,453,001915
125,22,38,42,23,1857,14,0,51,203,59,750,780,1843,48453001916,48,453,001916
189,51,9,99,30,3370,27,0,88,274,65,1592,1324,3343,48453001917,48,453,001917
48,18,8,6,16,1900,1,11,100,160,43,736,849,1888,48453001918,48,453,001918
184,37,12,69,66,2662,0,27,53,162,56,1303,1061,2635,48453001919,48,453,001919
56,0,31,25,0,2849,39,197,488,850,239,689,347,2613,48453002002,48,453,002002
390,29,107,132,122,2802,131,230,571,795,225,563,287,2441,48453002003,48,453,002003
423,0,87,189,147,2204,33,52,203,382,63,1041,430,2119,48453002004,48,453,002004
497,0,193,193,111,4353,460,177,303,673,382,1734,624,3716,48453002005,48,453,002005
192,0,77,84,31,2264,184,78,221,371,131,834,445,2002,48453002104,48,453,002104
460,95,172,60,133,3651,815,238,771,607,183,795,242,2598,48453002105,48,453,002105
148,0,53,78,17,2306,186,52,318,443,160,741,406,2068,48453002106,48,453,002106
324,38,124,97,65,3517,256,402,913,681,57,738,470,2859,48453002107,48,453,002107
320,56,86,159,19,2746,136,303,707,778,105,537,180,2307,48453002108,48,453,002108
440,41,112,128,159,3333,374,91,562,864,127,800,515,2868,48453002109,48,453,002109
329,40,131,113,45,3102,494,356,865,419,103,706,159,2252,48453002110,48,453,002110
472,43,260,127,42,3912,629,462,628,765,93,830,505,2821,48453002111,48,453,002111
227,111,38,32,46,3519,277,582,993,334,147,926,260,2660,48453002112,48,453,002112
140,40,18,40,42,2877,123,192,368,546,212,931,505,2562,48453002113,48,453,002113
248,54,93,85,16,1302,186,95,366,290,94,172,99,1021,48453002201,48,453,002201
942,368,336,220,18,5138,1068,1124,1634,483,262,354,213,2946,48453002202,48,453,002202
610,185,48,331,46,6131,966,839,1820,1345,184,637,340,4326,48453002207,48,453,002207
838,294,254,272,18,5015,1032,640,1593,804,261,415,270,3343,48453002208,48,453,002208
814,151,183,404,76,6311,568,596,2031,1651,477,739,249,5147,48453002209,48,453,002209
259,74,109,76,0,3194,473,319,1150,440,197,421,194,2402,48453002210,48,453,002210
235,51,86,89,9,1978,265,213,462,440,131,284,183,1500,48453002211,48,453,002211
103,0,46,45,12,772,82,109,186,155,92,53,95,581,48453002212,48,453,002212
604,108,29,117,350,3415,183,135,174,373,236,1554,760,3097,48453002304,48,453,002304
743,169,134,370,70,4451,359,246,843,1091,233,1117,562,3846,48453002307,48,453,002307
1458,39,288,1006,125,4189,127,220,631,887,136,1455,733,3842,48453002308,48,453,002308
282,105,114,58,5,1573,333,229,534,309,60,72,36,1011,48453002310,48,453,002310
826,148,218,271,189,5109,1056,846,1484,538,265,745,175,3207,48453002312,48,453,002312
413,35,192,157,29,2984,260,172,861,593,218,667,213,2552,48453002313,48,453,002313
1039,176,205,433,225,3572,247,459,752,509,200,1066,339,2866,48453002314,48,453,002314
305,55,74,101,75,2248,513,171,323,353,131,502,255,1564,48453002315,48,453,002315
827,83,271,329,144,3044,543,325,682,446,243,695,110,2176,48453002316,48,453,002316
3525,183,636,2042,664,2638,120,62,323,871,118,711,433,2456,48453002317,48,453,002317
1899,117,385,1179,218,3824,370,562,754,836,302,714,286,2892,48453002318,48,453,002318
518,301,145,65,7,1850,195,363,801,403,31,57,0,1292,48453002319,48,453,002319
979,54,162,430,333,6346,269,271,1486,1557,338,1750,675,5806,48453002402,48,453,002402
101,24,46,15,16,2166,182,126,443,395,134,763,123,1858,48453002403,48,453,002403
435,0,182,119,134,5132,129,90,1306,984,377,1621,625,4913,48453002407,48,453,002407
178,16,46,50,66,2907,218,171,582,508,188,879,361,2518,48453002409,48,453,002409
238,56,126,45,11,3402,284,266,910,638,306,789,209,2852,48453002410,48,453,002410
917,282,371,192,72,4270,1219,467,1386,552,248,277,121,2584,48453002411,48,453,002411
647,190,240,203,14,3863,1053,597,1307,419,217,195,75,2213,48453002412,48,453,002412
323,45,159,98,21,2853,626,479,874,527,120,213,14,1748,48453002413,48,453,002413
582,139,130,216,97,3031,419,112,916,711,119,603,151,2500,48453002419,48,453,002419
